INC209R_IDENTIFIER,INC_IDENTIFIER,REPORT_FROM_DATE,REPORT_TO_DATE,CURR_INCIDENT_AREA,PCT_CONTAINED_COMPLETED,SIGNIF_EVENTS_SUMMARY,HAZARDS_MATLS_INVOLVMENT_NARR,DAMAGE_ASSESSMENT_INFO,LIFE_SAFETY_HEALTH_STATUS_NARR,WEATHER_CONCERNS_NARR,PROJECTED_ACTIVITY_12,PROJECTED_ACTIVITY_24,PROJECTED_ACTIVITY_48,PROJECTED_ACTIVITY_72,PROJECTED_ACTIVITY_GT72,CURRENT_THREAT_12,CURRENT_THREAT_24,CURRENT_THREAT_48,CURRENT_THREAT_72,CURRENT_THREAT_GT72,CRIT_RES_NEEDS_12,CRIT_RES_NEEDS_24,CRIT_RES_NEEDS_48,CRIT_RES_NEEDS_72,CRIT_RES_NEEDS_GT72,STRATEGIC_DISCUSSION,PLANNED_ACTIONS,EST_IM_COST_TO_DATE,COMPLEXITY_LEVEL_DESCRIPTION,FUEL_MODEL_DESCRIPTION,COMMERCIAL_DAMAGED,COMMERCIAL_DESTROYED,COMMERCIAL_THREATENED_72,MFR_DAMAGED,MFR_DESTROYED,MFR_THREATENED_72,MIXED_USE_DAMAGED,MIXED_USE_DESTROYED,MIXED_USE_THREATENED_72,OUTBUILDINGS_DAMAGED,OUTBUILDINGS_DESTROYED,OUTBUILDINGS_THREATENED_72,SFR_DAMAGED,SFR_DESTROYED,SFR_THREATENED_72,AIR_ATTACK_PERSONNEL,AIR_ATTACK_QUANTITY,CAMP_CREW_PERSONNEL,CAMP_CREW_QUANTITY,CREW_TYPE_1_PERSONNEL,CREW_TYPE_1_QUANTITY,CREW_TYPE_2IA_PERSONNEL,CREW_TYPE_2IA_QUANTITY,CREW_TYPE_2_PERSONNEL,CREW_TYPE_2_QUANTITY,DOZER_PERSONNEL,DOZER_QUANTITY,ENGINE_TYPE_1_PERSONNEL,ENGINE_TYPE_1_QUANTITY,ENGINE_TYPE_2_PERSONNEL,ENGINE_TYPE_2_QUANTITY,ENGINE_TYPE_3_PERSONNEL,ENGINE_TYPE_3_QUANTITY,ENGINE_TYPE_4_PERSONNEL,ENGINE_TYPE_4_QUANTITY,ENGINE_TYPE_5_PERSONNEL,ENGINE_TYPE_5_QUANTITY,ENGINE_TYPE_6_PERSONNEL,ENGINE_TYPE_6_QUANTITY,ENGINE_TYPE_7_PERSONNEL,ENGINE_TYPE_7_QUANTITY,FIXED_WING_AIR_TACTICAL_PERSONNEL,FIXED_WING_AIR_TACTICAL_QUANTITY,HELICOPTER_TYPE_1_PERSONNEL,HELICOPTER_TYPE_1_QUANTITY,HELICOPTER_TYPE_2_PERSONNEL,HELICOPTER_TYPE_2_QUANTITY,HELICOPTER_TYPE_3_PERSONNEL,HELICOPTER_TYPE_3_QUANTITY,MASTICATOR_PERSONNEL,MASTICATOR_QUANTITY,MOBILE_COMMUNICATIONS_CENTER_PERSONNEL,MOBILE_COMMUNICATIONS_CENTER_QUANTITY,MOBILE_KITCHEN_UNIT_PERSONNEL,MOBILE_KITCHEN_UNIT_QUANTITY,OVERHEAD_PERSONNEL,OVERHEAD_QUANTITY,SKIDGINE_PERSONNEL,SKIDGINE_QUANTITY,SUPPORT_WATER_TENDER_PERSONNEL,SUPPORT_WATER_TENDER_QUANTITY,TACTICAL_WATER_TENDER_PERSONNEL,TACTICAL_WATER_TENDER_QUANTITY,TRACTOR_PLOW_TYPE_1_PERSONNEL,TRACTOR_PLOW_TYPE_1_QUANTITY,PUBLIC_EVACUATED_THIS_REP_PERIOD,PUBLIC_EVACUATED_TO_DATE,PUBLIC_SHELTER_IN_PLACE_THIS_REP_PERIOD,PUBLIC_SHELTER_IN_PLACE_TO_DATE,RESPONDER_EVACUATED_THIS_REP_PERIOD,RESPONDER_EVACUATED_TO_DATE,RESPONDER_FATALATIES_THIS_REP_PERIOD,RESPONDER_FATALATIES_TO_DATE,RESPONDER_INJURED_OR_ILL_THIS_REP_PERIOD,RESPONDER_INJURED_OR_ILL_TO_DATE,RESPONDER_SHELTER_IN_PLACE_THIS_REP_PERIOD,RESPONDER_SHELTER_IN_PLACE_TO_DATE,AREA_RESTRICTION_IN_EFFECT,EVACUATION_IN_PROGRESS,NO_LIKELY_THREAT,PLANNING_FOR_EVACUATION,PLANNING_FOR_SHELTER_IN_PLACE,POTENTIAL_FUTURE_THREAT,REPOPULATION_IN_PROGRESS,SHELTER_IN_PLACE_IN_PROGRESS,FULL_SUPPRESSION
4333054,4327598,2016-09-16 20:00:00,2016-09-17 08:00:00,108441,59,Firing in Branch III continued when fuels were receptive. Low RH allowed crews too fire till 0100 hrs.,Mixed fuel models include brush on the slopes with above an average grass crop on ridge lines with scattered pockets of timber.  ,,"Evacuation order remains in effect for:

All residents along the Tassajara Road south of Chews Ridge.

Coast Ridge Road from 1.5 miles above the Ventana Inn to the end of Coast Ridge Road at Marble Peak, and roads that leave from Coast Ridge Road.

Evacua","Temps 60-70 active fire area.
Winds:  North Northeast 5-10 mph gusts to up to 18 mph along the coastal ridge.
Humidity:   Poor recovery. 20-30%.
","The southeast head of the fire that had progressed into the upper reaches of the Arroyo Sec will continue to put up some smoke, when opportunities for larger fuels that retaining heat in the drainages align, they have potential to flare up and move the fi","Day continues warming and drying trend, will continue make any heat available for rapid spread uphill as it finds fuel. The fire threat to the Coastal Ridge Road from increased activity could make rapid uphill spread possible on the northerly aspect. The ",,"Increase in temperature and instability are forecasted for the weekend, this will increase potential fire activity overall.","Fire activity and spread may be influenced by weather events, weather and topography alignment and firing operations.",,,,,,,,,,,,,,Type 1 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,1.0,1.0,149.0,12.0,90.0,4.5,60.5,3.0,11.0,1.0,7.0,4.666666666666667,4.0,1.0,,,46.857142857142854,9.428571428571429,,,6.0,3.0,21.333333333333332,10.333333333333334,,,,,5.5,4.0,37.0,2.0,8.0,1.0,2.0,2.0,,,,,44.75,0.0,7.0,4.0,52.0,51.0,7.333333333333333,3.6666666666666665,1.0,1.0,22.0,0.0,30.0,0.0,,,0.0,1.0,0.0,6.0,,,,Y,,,,Y,,Y,100.0
4333688,4327598,2016-08-18 20:00:00,2016-08-19 08:00:00,81396,60,"Branch I, II, IX
No movement, some interior islands smoldering. Much of the Carmel Zone is in patrol status.

Branch III
Some backing and roll out, but minimal fire growth overnight. The fire has crossed the Carmel River drainage in the area of Ventana Do","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber. Some areas of the fire have fuels that are 70-90 years old. ",,"An evacuation ORDER remains in effect for Coast Ridge Rd. from mile marker 1.5 to Marble Peak at the end of the road. Approximately 10 people remain evacuated.

EVACUATION WARNINGS: 
-The east side of Highway 1 from Andrew Molera State Park to Coast Ridge",The marine layer moved in overnight at a depth of near 1800 feet.  Humidity recoveries remain poor above the marine layer over the ridges and upper slopes.  The low clouds and fog will erode back to the coast by mid-morning.  Clouds will linger along the ,Continued backing into the Ventana Mesa and Carmel drainages. Fire may cross the Carmel River near Hiding Camp and Buckskin Flat Camp. The fire will grow to the south as it wraps around Mt. Olmstead and backs down Logwood Ridge.  Fire will flank down the ,The fire will continue to burn interior islands. The fire will continue to flank around and make uphill runs on Olmstead Mountain. The fire will progress through Logwood ridge.  The fire may cross Lions Creek and Carmel River.,"Fire will continue to move south, backing into the South Fork of the Big Sur.  Fire may cross Lion Creek and run up Ventana Cone.",,"Fire will continue to move south, being mostly terrain and fuel driven except at the tops of ridges.",,,,,,,,,,,,,,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,2.0,1.0,80.0,6.0,88.5,5.25,,,197.33333333333334,9.0,26.0,16.5,7.0,2.0,,,68.25,13.25,3.0,1.0,,,15.0,3.8333333333333335,,,,,16.0,1.3333333333333333,18.333333333333332,2.3333333333333335,12.0,2.0,,,1.3333333333333333,1.0,38.0,3.0,68.23076923076923,0.0,,,91.0,60.0,4.0,2.0,,,10.0,0.0,,,,,0.0,1.0,0.0,3.0,,,,,,Y,,Y,,,100.0
4327835,4327598,2016-09-15 08:00:00,2016-09-15 20:00:00,107579,57,"Fire activity continues to be moderated by the unusual marine layer that moved pushed on land almost to the San Joaquin Valley. This affected the whole fire area by minimizing fire activity throughout the morning, but clear skies and warming today is dryi",Mixed fuel models include brush on the slopes with above an average grass crop on ridge lines with scattered pockets of timber.  ,,"Evacuation order remains in effect for:

All residents along the Tassajara Road south of Chews Ridge.

Coast Ridge Road from 1.5 miles above the Ventana Inn to the end of Coast Ridge Road at Marble Peak, and roads that leave from Coast Ridge Road.

Evacua","West Operational Area Weather:
Upper ridge over the area will allow the marine layer to re-establish near the coast around 1000'.  Northeasterly winds are expected again mid-morning, then give way to westerly winds in the afternoon, along the costal ridge","The southeast head of the fire that has progressed into the upper reaches of the Arroyo Sec will continue to put up some smoke when opportunities with larger fuels that retaining heat in the drainages align, these have potential to flare up and move the f",,,"Increase in temperature and instability are forecasted for the weekend, this will increase potential fire activity overall.","Fire activity and spread may be influenced by weather events, weather and topography alignment and firing operations.",,,,,,,,,,,,,,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,1.0,1.0,149.0,12.0,93.66666666666667,4.666666666666667,47.666666666666664,2.3333333333333335,,,7.0,4.5,4.0,1.0,,,26.142857142857142,5.571428571428571,,,4.0,2.0,15.285714285714286,5.285714285714286,,,,,5.5,4.0,21.0,3.5,7.0,2.0,2.0,2.0,,,,,39.63636363636363,0.0,6.0,3.0,24.5,24.0,7.333333333333333,3.6666666666666665,1.0,1.0,,,,,22.0,0.0,0.0,1.0,0.0,6.0,30.0,0.0,,,,,,,,,100.0
4328319,4327598,2016-08-17 08:00:00,2016-08-17 20:00:00,76683,60,"Branch I, II, IX
No movement of the fire, some interior islands smoldering. Continued to patrol and mop-up as necessary. Continued to conduct suppression repair.

Branch III
Continued to mop-up and secure in Division J. Scouted for opportunities to constr","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber. Some areas of the fire have fuels that are 70-90 years old. ",,"At 0600, the evacuation ORDER for the east side of Highway 1 from Andrew Molera State Park to Coast Ridge Road at the Ventana Inn was reduced to an a WARNING. This area includes the Ventana Inn and Coast Ridge Road to mile marker 1.5. The evacuation WARNI",Conditions above the marine layer remain very dry with many locations less than 20% relative humidity. Humidity has been dropping  into the single digits during the overnight hours above the marine layer and this is expected to happen again tonight creati,Continued backing into the Carmel drainage. The fire will grow to the south of the Ventana drainage and continue to make uphill runs on Island Mountain and back into the Big Sure drainage. Flanking fire moving south through the Big Sur drainage and Logwoo,The fire will continue to burn interior islands. The fire will continue to flank around and make uphill runs on Island mountain. The fire will progress through Logwood creek drainage and make uphill runs towards Logwood ridge and Olmstead Mountain. The fi,Fire will continue to move south through the Big Sur drainage toward the Lion creek confluence. The fire will begin backing into the South Fork of the Big Sur River drainage.,,,,,,,,,,,,,,,,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,2.0,1.0,104.5,7.5,104.5,6.0,,,190.66666666666666,8.666666666666666,26.0,16.5,11.0,3.0,,,55.4,10.8,3.0,1.0,,,18.0,4.833333333333333,,,,,16.0,1.3333333333333333,14.666666666666666,2.3333333333333335,12.0,2.0,,,1.6666666666666667,1.3333333333333333,32.0,3.0,72.23076923076923,0.0,,,101.0,66.0,5.5,3.0,,,10.0,0.0,,,,,0.0,1.0,0.0,3.0,,,,,,Y,,Y,,,100.0
4330055,4327598,2016-09-13 20:00:00,2016-09-14 08:00:00,107375,52,"Minimal fire activity due to cooler temperatures and deep marine layer. However, lager fuels will retain heat.",Mixed fuel models include brush on the slopes with above an average grass crop on ridge lines with scattered pockets of timber.  ,,"Evacuation order remains in effect for:

All residents along the Tassajara Road south of Chews Ridge.

Coast Ridge Road from 1.5 miles above the Ventana Inn to the end of Coast Ridge Road at Marble Peak, and roads that leave from Coast Ridge Road.

Evacua","Ridgetop winds turn to easterly Tuesday night. The clouds remain below and west of coastal ridge, allowing humidity levels to drop overnight.

Wednesday will begin a warming and drying trend through weekend. The marine layer will remain less than 3000 fee",No fire progress due to 3000'+ marine layer. ,"Potential threat to North Costal Ridge Road with moderate rate of spread fire activity.  
Fire Activity in Lost Valley and the upper slopes of Arroyo Seco can see potential movement in the next 48 hours.  Lost Valley will see movement to the west and the ","North Coast Ridge Road will see increased fire activity on the most southern tip of the firing operation.  
Heat from the North Fork Drainage should have enough energy to consume the last bowl that would tie into Ventana Cone.  ","Areas that are holding heat in the drainages may continue to move to slopes with fresh fuels and have potential to make upslope runs.
",,,,,,,,,,,,,,195900000,Type 1 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,1.0,1.0,113.0,9.0,70.5,3.5,40.333333333333336,2.0,,,4.5,3.0,4.0,1.0,,,31.333333333333332,6.333333333333333,,,,,18.0,4.166666666666667,,,,,4.5,3.0,20.5,3.0,7.0,2.0,2.0,2.0,,,,,36.36363636363637,0.0,4.0,2.0,22.5,21.5,4.666666666666667,2.3333333333333335,,,22.0,0.0,30.0,0.0,,,0.0,1.0,0.0,6.0,,,,Y,,,,Y,,Y,100.0
4331076,4327598,2016-08-24 08:00:00,2016-08-24 20:00:00,88654,60,"General
The fire was active today, but most of the activity was interior and did not threaten the lines.

Carmel Zone
No movement of the fire, some smoldering pockets of heavy dead and down fuels. Continued to patrol and mop-up if
necessary. Continued to ","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber. Some areas of the fire have fuels that are 70-90 years old. ",,"Evacuation orders remain in effect for Coast Ridge Road from 1.5 miles above the Ventana Inn to the end of Coast Ridge Road at Marble Peak, and roads that leave from Coast Ridge Road.

Evacuation warnings remain in effect from the Tassajara Road from Carm","Low clouds along the coast pulled back by mid morning. High pressure off the southern California coast is keeping conditions sunny, warm and dry over the interior of the fire.  Along the ridge tops, winds remain from the west to northwest at 5 to 10 mph w",The fire will continue to back into the Carmel drainage and may cross it in additional places. It will continue to flank around and past Miller Mountain. Fire will flank down the sides of the Big Sur drainage and Lion Creek drainage as it moves south. It ,The fire will continue to burn interior islands.  Fire will  continue moving south while backing down the flanks of Miller ridge. It will become established in Pine Valley. Fire will move south from Ventana cone to South Ventana Cone.  Fire will progress ,,,,,,,,,,Timing out resources will need to be replaced.,Timing out resources will need to be replaced.,,,,,,Type 1 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,2.0,1.0,70.0,7.0,50.333333333333336,2.6666666666666665,38.5,2.0,78.5,4.0,29.0,18.0,4.0,1.0,,,61.0,12.0,3.0,1.0,,,9.0,2.0,,,,,12.0,1.0,13.333333333333334,2.0,10.0,1.5,4.5,4.0,2.0,1.0,38.0,2.0,48.166666666666664,0.0,4.0,2.0,54.0,38.0,8.0,4.0,,,10.0,0.0,,,,,0.0,1.0,0.0,4.0,,,,,,Y,,Y,,,100.0
4332282,4327598,2016-07-25 08:00:00,2016-07-25 20:00:00,16100,10,Fire activity above the marine layer will continue to be very active with up hill runs where wind and slope align. The fire is burning in timber understory in the south and a mix of brush and grass through out the incident.  Some short range spotting has ,"Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber.",A Damage Inspection Team is working in colaboration with Monterey County OES  on assessment of damaged structures and infrastructure. Fire conditions in many areas are still too severe to complete damage inspections. ,Evacuations remain in place.,Marine layer is around 1500 feet and will keep moist conditions below that elevation while warm and dry weather persists above that elevation with continued poor humidity recovery. Winds remain fairly light over the fire with southerly winds aloft pushing,A deeper marine layer may should help to slow fire activity on western divisions but the east side of the incident will continue to see moderate fire growth through out the night with poor RH recovery.  Rollout in steep canyons and poor access will contin,"A low celling may restrict air operations and on the incident and fire activity is expected to be heavy on all divisions above the marine layer.   Established fire in inaccessible areas will continuing to push the fire to the North, South and the East. Th",Established fire in inaccessible areas will continuing to push the fire to the South and the East above the marine layer. A gradual warming and drying will continue to promote fire growth. ,,,,,,,,"3 Strike Teams of Type 1 Engines, 5 Strike Teams of Type 3 Engines, 8 Strike Teams of Type 1 Crews.",,,,none,,,,Type 1 Incident,Chaparral (6 feet),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,1650.0,,,39.0,3.0,346.5,21.0,,,61.0,3.0,40.0,18.666666666666668,133.5,33.0,,,130.25,33.25,,,,,38.0,11.0,,,,,10.0,4.0,8.666666666666666,2.3333333333333335,6.0,3.0,,,4.5,1.5,22.0,1.0,48.111111111111114,0.0,,,40.0,20.0,,,,,300.0,0.0,,,,,,,,,,,,Y,,Y,,,,,100.0
4328958,4327598,2016-08-16 08:00:00,2016-08-16 20:00:00,76017,60,"Branch I, II, IX
No movement of the fire, some interior islands smoldering. Continued to patrol and mop-up as necessary. Aggressively conducted suppression repair.

Branch III
Continued to mop-up and secure in Division J. Scouted for opportunities to cons","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber. Some areas of the fire have fuels that are 70-90 years old. ",,"The evacuation ORDER has been lifted for Coast Road from mile marker 2 to Highway 1 at Andrew Molera Park. This area is released from any evacuation ORDERS or WARNINGS.

An evacuation ORDER remains in effect for the East side of HWY 1 from Andrew Molera P",Marine layer expected to deepen slightly towards morning and approach 1800 feet.  Conditions above the marine layer remain warm and extremely dry with  generally light winds. Very little change is expected in the overall weather pattern for tonight and We,Continued backing in the Coast Ridge area above Big Sur.  Continued backing into the Carmel drainage. The fire will grow to the south of the Ventana drainage and continue to make uphill runs on Island Mountain and back into the Big Sure drainage. Flanking,"The fire will continue to burn interior islands. On the coastal side, the fire will continue to back down to the control lines in Division O.  The fire will continue to make uphill runs on Island Mountain. The fire will begin to establish below Olmstead M",Fire will continue to move south through the Big Sur drainage toward Olmstead Mountain and the Lion creek confluence.,,,,,,,,,No critical resource needs.,No critical resource needs.,,,,,,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,2.0,1.0,99.0,7.0,120.75,7.0,,,191.33333333333334,8.666666666666666,19.333333333333332,11.666666666666666,7.0,2.0,,,50.714285714285715,10.428571428571429,3.0,1.0,,,18.0,4.833333333333333,,,,,16.0,1.3333333333333333,14.666666666666666,2.3333333333333335,12.0,2.0,,,1.6666666666666667,1.3333333333333333,39.0,3.0,76.38461538461539,0.0,,,113.0,72.0,5.5,3.0,,,370.0,0.0,,,,,0.0,1.0,0.0,3.0,,,,,,Y,,Y,,,100.0
4329580,4327598,2016-09-01 08:00:00,2016-09-01 20:00:00,94180,60,"Fire activity was somewhat lower than yesterday due to moderating weather; lighter winds and cooler temperatures.  Primarily  flanking fire cross-slope on south exposures was observed.

M.A.P. recommendations continued to be developed for new WFDSS decisi","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber.  ",,"Evacuation orders remain in effect for Coast Ridge Road from 1.5 miles above the Ventana Inn to the end of Coast Ridge Road at Marble Peak, and roads that leave from Coast Ridge Road.

Evacuation warnings remain in effect for a small section of Monterey C",Upper trough over the West Coast is keeping a westerly wind in place over the region with a poorly defined marine layer.  Winds in Branch VII and VIII have remained onshore this afternoon.  Temperatures started the day in the 40s in some of the coldest dr,Offshore breezes will be light and of limited impact to operations as burnout operations gaining ground in the area of active fire in Pick Creek.,"In Branch VIII, continuing light winds will keep fire spread limited to alignments of fuels on south exposures.  It is possible that fire may find an opportunity to make a run on north slopes in the South Fork of the Big Sur drainage or possibly in Pick C","With active fire in Branch VIII and burnout operations to match it, anticipate fire reaching the head of the South Fork of the Big Sur in the vicinity of Strawberry Camp.  Elsewhere, little growth is anticipated in Branch III.",,,,,,,Multiple values are at risk to the south and east. ,1 T1HC,,,,,,,,Type 1 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,1.5,1.0,84.0,7.0,77.5,4.0,29.5,1.5,20.5,1.0,6.0,4.0,4.0,1.0,,,32.666666666666664,8.0,,,,,23.75,7.75,,,,,2.5,2.0,21.0,3.5,6.0,3.0,3.0,2.5,,,,,32.333333333333336,0.0,4.0,2.0,13.5,13.0,4.333333333333333,2.3333333333333335,,,10.0,0.0,,,,,0.0,1.0,0.0,5.0,,,,,,Y,,Y,,,100.0
4330612,4327598,2016-09-25 20:00:00,2016-09-26 08:00:00,127478,78,"most of the critical fire behavior thresholds will be met again today. Areas where heat is allowed to establish and build, has the potential for extreme fire behavior.    ",Mixed fuel models include brush on the slopes with above an average grass crop on ridge lines with scattered pockets of timber.  ,,"EVACUATION ORDERS REMAIN IN EFFECT FOR:
Tassajara Rd from Chews Ridge south to the end of the road at Tassajara Hot Springs

EVACUATION WARNINGS REMAIN IN EFFECT FOR:
All Residences Southwest of E.Carmel Valley  Rd. starting at the intersection of E.Carme","Conditions 0600 This Morning: 
Temperatures near active fire area: 65-75
Relative Humidity near active fire area: 10-20% 
Winds near active fire area: 
Valleys: downslope/down valley 2-5 mph
Mid/Upper Slopes: SE 5-8 mph. 
 
Outlook for 9/26/16:
Temperatur",Hot temperatures and dry air coupled with a higher than predicted SSW wind tested containment lines with no fire growth. Interior pockets of fuel deep within the containment lines continue to creep and smolder. ,"Fire activity and spread may be influenced by weather events, weather and topography alignment.","Fire activity and spread may be influenced by weather events, weather and topography alignment.","Fire activity and spread may be influenced by weather events, weather and topography alignment.",,,,,,,,,,,,,,227426000,Type 1 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,1.0,1.0,152.0,11.0,94.33333333333333,4.666666666666667,91.0,4.6,32.5,1.5,7.333333333333333,4.666666666666667,5.5,1.5,,,41.0,8.857142857142858,,,,,31.6,8.4,,,,,5.0,3.0,15.333333333333334,2.6666666666666665,7.0,3.0,5.0,4.0,,,,,45.666666666666664,0.0,5.0,4.0,50.0,49.0,7.5,3.75,2.0,1.0,22.0,0.0,30.0,0.0,,,0.0,1.0,0.0,8.0,,,,Y,,,,Y,,Y,100.0
